time_ms,neuron_0_voltage,neuron_1_voltage
4.666666666367999028e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.668934240063998686e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.671201813759998345e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.673469387455998714e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.675736961151998372e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.678004534847999452e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.680272108543999110e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.682539682239999479e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.684807255935999137e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.687074829631999506e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.689342403327999165e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.691609977023998823e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.693877550719999192e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.696145124415998851e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.698412698111999219e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.700680271807998878e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.702947845503999247e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.705215419199998905e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.707482992895999274e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.709750566591998933e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.712018140287998591e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.714285713983998960e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.716553287679998618e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.718820861375998987e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.721088435071998646e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.723356008767999015e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.725623582463998673e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.727891156159999042e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.730158729855998700e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.732426303551998359e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.734693877247998728e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.736961450943998386e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.739229024639998755e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.741496598335999124e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.743764172031999493e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.746031745727999152e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.748299319423999520e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.750566893119999179e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.752834466815998837e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.755102040511999206e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.757369614207998865e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.759637187903999234e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.761904761599998892e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.764172335295999261e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.766439908991998919e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.768707482687999288e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.770975056383998947e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.773242630079998605e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.775510203775998974e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.777777777471998633e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.780045351167999002e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.782312924863998660e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.784580498559999029e+01,7.874312688966391693e-01,9.909182851925093516e-01
4.786848072255998687e+01,1.573076979360520600e+00,1.979589590146630940e+00
4.789115645951999056e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.791383219647998715e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.793650793343998373e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.795918367039998742e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.798185940735998400e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.800453514431998769e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.802721088127998428e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.804988661823999507e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.807256235519999166e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.809523809215999535e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.811791382911999193e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.814058956607998851e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.816326530303999220e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.818594103999998879e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.820861677695999248e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.823129251391998906e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.825396825087999275e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.827664398783998934e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.829931972479999303e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.832199546175998961e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.834467119871998619e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.836734693567998988e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.839002267263998647e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.841269840959999016e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.843537414655998674e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.845804988351999043e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.848072562047998701e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.850340135743999070e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.852607709439998729e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.854875283135998387e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.857142856831998756e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.859410430527998415e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.861678004223998784e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.863945577919998442e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.866213151615998811e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.868480725311999180e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.870748299007999549e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.873015872703999207e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.875283446399998866e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.877551020095999235e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.879818593791998893e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.882086167487999262e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.884353741183998920e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.886621314879999289e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.888888888575998948e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.891156462271999317e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.893424035967998975e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.895691609663998634e+01,1.431391650546988803e+00,1.303568781496579287e+00
4.897959183359999003e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.900226757055998661e+01,7.165081928390194532e-01,6.525242141202607371e-01
4.902494330751999030e+01,7.148834577079692387e-01,6.510445673763185503e-01
4.904761904447998688e+01,7.132624067835651172e-01,6.495682758404123236e-01
4.907029478143999057e+01,1.428153224550616551e+00,1.300619546024621265e+00
4.909297051839998716e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.911564625535999085e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.913832199231998743e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.916099772927998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.918367346623998770e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.920634920319998429e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.922902494015998798e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.925170067711998456e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.927437641407998825e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.929705215103998484e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.931972788799999563e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.934240362495999221e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.936507936191998880e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.938775509887999249e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.941043083583998907e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.943310657279999276e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.945578230975998935e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.947845804671999304e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.950113378367998962e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.952380952063999331e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.954648525759998989e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.956916099455998648e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.959183673151999017e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.961451246847998675e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.963718820543999044e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.965986394239998702e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.968253967935999071e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.970521541631998730e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.972789115327999099e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.975056689023998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.977324262719998416e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.979591836415998785e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.981859410111998443e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.984126983807998812e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.986394557503998470e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.988662131199998839e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.990929704895998498e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.993197278591998867e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.995464852287999236e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.997732425983998894e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.999999999679999263e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.002267573375998921e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.004535147071999290e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.006802720767998949e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.009070294463999318e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.011337868159998976e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.013605441855999345e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.015873015551999003e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.018140589247998662e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.020408162943999031e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.022675736639998689e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.024943310335999058e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.027210884031998717e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.029478457727999086e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.031746031423998744e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.034013605119999113e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.036281178815998771e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.038548752511998430e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.040816326207998799e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.043083899903998457e+01,7.148834577079692387e-01,6.510445673763185503e-01
5.045351473599998826e+01,7.132624067835651172e-01,6.495682758404123236e-01
5.047619047295998485e+01,1.428153224550616551e+00,1.300619546024621265e+00
5.049886620991998853e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.052154194687998512e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.054421768383998881e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.056689342079998539e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.058956915775998908e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.061224489471999277e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.063492063167998936e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.065759636863999305e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.068027210559998963e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.070294784255999332e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.072562357951998990e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.074829931647999359e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.077097505343999018e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.079365079039998676e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.081632652735999045e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.083900226431998703e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.086167800127999072e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.088435373823998731e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.090702947519999100e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.092970521215998758e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.095238094911999127e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.097505668607998786e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.099773242303998444e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.102040815999998813e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.104308389695998471e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.106575963391998840e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.108843537087998499e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.111111110783998868e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.113378684479998526e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.115646258175998895e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.117913831871998553e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.120181405567998212e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.122448979263999291e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.124716552959998950e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.126984126655999319e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.129251700351998977e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.131519274047999346e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.133786847743999004e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.136054421439999373e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.138321995135999032e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.140589568831998690e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.142857142527999059e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.145124716223998718e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.147392289919999087e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.149659863615998745e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.151927437311999114e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.154195011007998772e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.156462584703999141e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.158730158399998800e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.160997732095998458e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.163265305791998827e+01,7.165081928390194532e-01,6.525242141202607371e-01
5.165532879487998486e+01,1.431391650546988803e+00,1.303568781496579287e+00
5.167800453183998854e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.170068026879998513e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.172335600575998882e+01,1.502153903302900773e+00,1.641195519074382325e+00
5.174603174271998540e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.176870747967998909e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.179138321663998568e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.181405895359998226e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.183673469055998595e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.185941042751998964e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.188208616447999333e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.190476190143998991e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.192743763839999360e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.195011337535999019e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.197278911231999388e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.199546484927999046e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.201814058623998704e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.204081632319999073e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.206349206015998732e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.208616779711999101e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.210884353407998759e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.213151927103999128e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.215419500799998787e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.217687074495999155e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.219954648191998814e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.222222221887998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.224489795583998841e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.226757369279998500e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.229024942975998869e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.231292516671998527e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.233560090367998896e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.235827664063998554e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.238095237759998923e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.240362811455998582e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.242630385151998240e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.244897958847998609e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.247165532543998268e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.249433106239999347e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.251700679935999005e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.253968253631999374e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.256235827327999033e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.258503401023999402e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.260770974719999060e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.263038548415998719e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.265306122111999088e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.267573695807998746e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.269841269503999115e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.272108843199998773e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.274376416895999142e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.276643990591998801e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.278911564287999170e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.281179137983998828e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.283446711679998486e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.285714285375998855e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.287981859071998514e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.290249432767998883e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.292517006463998541e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.294784580159998910e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.297052153855998569e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.299319727551998938e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.301587301247998596e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.303854874943998254e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.306122448639998623e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.308390022335998282e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.310657596031998651e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.312925169727999020e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.315192743423999389e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.317460317119999047e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.319727890815999416e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.321995464511999074e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.324263038207998733e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.326530611903999102e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.328798185599998760e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.331065759295999129e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.333333332991998788e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.335600906687999156e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.337868480383998815e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.340136054079999184e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.342403627775998842e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.344671201471998501e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.346938775167998870e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.349206348863998528e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.351473922559998897e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.353741496255998555e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.356009069951998924e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.358276643647998583e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.360544217343998952e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.362811791039998610e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.365079364735998269e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.367346938431998637e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.369614512127998296e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.371882085823998665e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.374149659519998323e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.376417233215999403e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.378684806911999061e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.380952380607999430e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.383219954303999089e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.385487527999998747e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.387755101695999116e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.390022675391998774e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.392290249087999143e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.394557822783998802e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.396825396479999171e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.399092970175998829e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.401360543871999198e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.403628117567998856e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.405895691263998515e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.408163264959998884e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.410430838655998542e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.412698412351998911e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.414965986047998570e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.417233559743998939e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.419501133439998597e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.421768707135998966e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.424036280831998624e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.426303854527998283e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428223998652e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.430839001919998310e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.433106575615998679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.435374149311998337e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.437641723007998706e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.439909296703999075e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.442176870399999444e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.444444444095999103e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.446712017791998761e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.448979591487999130e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.451247165183998789e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.453514738879999157e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.455782312575998816e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.458049886271999185e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.460317459967998843e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.462585033663999212e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.464852607359998871e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.467120181055998529e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.469387754751998898e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.471655328447998556e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.473922902143998925e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.476190475839998584e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.478458049535998953e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.480725623231998611e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.482993196927998980e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.485260770623998638e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.487528344319998297e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.489795918015998666e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.492063491711998324e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.494331065407998693e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.496598639103998352e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.498866212799998721e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.501133786495998379e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.503401360191999458e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.505668933887999117e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.507936507583998775e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.510204081279999144e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.512471654975998803e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.514739228671999172e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.517006802367998830e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.519274376063999199e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.521541949759998857e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.523809523455999226e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.526077097151998885e+01,1.573076979360520600e+00,1.979589590146630940e+00
5.528344670847998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.530612244543998912e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.532879818239998571e+01,1.502153903302900773e+00,1.641195519074382325e+00
5.535147391935998940e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.537414965631998598e+01,7.874312688966391693e-01,9.909182851925093516e-01
5.539682539327998967e+01,1.502153903302900773e+00,1.641195519074382325e+00
5.541950113023998625e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.544217686719998994e+01,7.874312688966391693e-01,9.909182851925093516e-01
